#time,80x01-02_engine-rpm,80x03_coolant_temp,80x04_ambient_temp,80x05_intake_air_temp,80x06_fuel_temp,80x07_map_kpa,80x08_battery_voltage,80x09_throttle_pot,80x0A_idle_switch,80x0B_uk1,80x0C_park_neutral_switch,80x0D-0E_fault_codes,80x0F_idle_set_point,80x10_idle_hot,80x11_uk2,80x12_iac_position,80x13-14_idle_error,80x15_ignition_advance_offset,80x16_ignition_advance,80x17-18_coil_time,80x19_crankshaft_position_sensor,80x1A_uk4,80x1B_uk5,7dx01_ignition_switch,7dx02_throttle_angle,7dx03_uk6,7dx04_air_fuel_ratio,7dx05_dtc2,7dx06_lambda_voltage,7dx07_lambda_sensor_frequency,7dx08_lambda_sensor_dutycycle,7dx09_lambda_sensor_status,7dx0A_closed_loop,7dx0B_long_term_fuel_trim,7dx0C_short_term_fuel_trim,7dx0D_carbon_canister_dutycycle,7dx0E_dtc3,7dx0F_idle_base_pos,7dx10_uk7,7dx11_dtc4,7dx12_ignition_advance2,7dx13_idle_speed_offset,7dx14_idle_error2,7dx14-15_uk10,7dx16_dtc5,7dx17_uk11,7dx18_uk12,7dx19_uk13,7dx1A_uk14,7dx1B_uk15,7dx1C_uk16,7dx1D_uk17,7dx1E_uk18,7dx1F_uk19,0x7d_raw,0x80_raw
17:39:24.263,1165,45,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,88,0,12.000000,3.340000,true,0,0,true,10,0,14.600000,0,184,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920058ffff0000806400ff54ffff3080803bff1b0020802840368001,801c048d64ff4eff258a24001001000000238664005800480688100000
17:39:24.775,1176,45,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,67,0,12.000000,3.420000,true,0,0,true,10,0,14.600000,0,189,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920059ffff0000806400ff54ffff30808030ff1b0020802840368001,801c049864ff4eff258a240010010000002386640043004806ad100000
17:39:25.271,1167,46,200,23,200,36.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,43,0,12.000000,3.380000,true,0,0,true,10,0,14.600000,0,184,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920058ffff0000806400ff54ffff30808046ff1b0020802840368001,801c048f65ff4eff248a24001001000000238664002b0048069b100000
17:39:25.848,1148,46,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,45,0,12.000000,3.390000,true,0,0,true,10,0,14.600000,0,189,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920059ffff0000806400ff54ffff30808044ff1b0020802840368001,801c047c65ff4eff258a24001001000000238664002d0048069d100000
17:39:26.631,1172,46,200,23,200,36.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,44,0,12.000000,3.330000,true,0,0,true,10,0,14.600000,0,189,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920059ffff0000806400ff54ffff3080802fff1b0020802840368001,801c049465ff4eff248a24001001000000238664002c0048067f100000
17:39:27.142,1129,46,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,43,0,12.000000,3.350000,true,0,0,true,10,0,14.600000,0,189,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920059ffff0000806400ff54ffff3080802eff1b0020802840368001,801c046965ff4eff258a24001001000000238664002b0048068c100000
17:39:27.574,1143,46,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,58,0,12.000000,3.380000,true,0,0,true,10,0,14.600000,0,189,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920059ffff0000806400ff54ffff30808023ff1b0020802840368001,801c047765ff4eff258a24001001000000238664003a0048069a100000
17:39:28.022,1150,47,200,23,200,36.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,58,0,12.000000,3.340000,true,0,0,true,10,0,14.600000,0,189,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920059ffff0000806400ff54ffff3080802fff1b0020802840368001,801c047e66ff4eff248a24001001000000238664003a00480686100000
17:39:28.518,1170,47,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,71,0,12.000000,3.350000,true,0,0,true,10,0,14.600000,0,189,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920059ffff0000806400ff54ffff3080803aff1b0020802840368001,801c049266ff4eff258a2400100100000023866400470048068a100000
17:39:29.047,1170,47,200,23,200,35.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,62,0,12.000000,3.400000,true,0,0,true,10,0,14.600000,0,189,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920059ffff0000806400ff54ffff3080802aff1b0020802840368001,801c049266ff4eff238a24001001000000238664003e004806a5100000
